sale_id,date,store_id,product_id,units_sold,revenue
SALE-20260607-S001-P036,2026-06-07,S001,P036,3,562.17
SALE-20260607-S001-P037,2026-06-07,S001,P037,17,3184.95
SALE-20260607-S001-P038,2026-06-07,S001,P038,4,1547.32
SALE-20260607-S001-P039,2026-06-07,S001,P039,0,0.0
SALE-20260607-S001-P040,2026-06-07,S001,P040,11,1771.55
SALE-20260607-S001-P041,2026-06-07,S001,P041,7,6890.73
SALE-20260607-S001-P042,2026-06-07,S001,P042,16,17095.84
SALE-20260607-S001-P043,2026-06-07,S001,P043,13,9549.28
SALE-20260607-S001-P044,2026-06-07,S001,P044,6,809.7
SALE-20260607-S001-P045,2026-06-07,S001,P045,15,6684.75
SALE-20260607-S001-P046,2026-06-07,S001,P046,5,2779.65
SALE-20260607-S001-P047,2026-06-07,S001,P047,8,7543.92
SALE-20260607-S001-P048,2026-06-07,S001,P048,3,1421.34
SALE-20260607-S001-P049,2026-06-07,S001,P049,17,10789.22
SALE-20260607-S001-P050,2026-06-07,S001,P050,3,1171.14
SALE-20260607-S002-P001,2026-06-07,S002,P001,14,11044.04
SALE-20260607-S002-P002,2026-06-07,S002,P002,6,3894.9
SALE-20260607-S002-P003,2026-06-07,S002,P003,1,1070.87
SALE-20260607-S002-P004,2026-06-07,S002,P004,0,0.0
SALE-20260607-S002-P005,2026-06-07,S002,P005,11,4849.9
SALE-20260607-S002-P006,2026-06-07,S002,P006,1,837.99
SALE-20260607-S002-P007,2026-06-07,S002,P007,0,0.0
SALE-20260607-S002-P008,2026-06-07,S002,P008,13,11493.95
SALE-20260607-S002-P009,2026-06-07,S002,P009,9,6805.71
SALE-20260607-S002-P010,2026-06-07,S002,P010,11,10853.7
SALE-20260607-S002-P011,2026-06-07,S002,P011,4,875.6
SALE-20260607-S002-P012,2026-06-07,S002,P012,25,4720.75
SALE-20260607-S002-P013,2026-06-07,S002,P013,6,5189.28
SALE-20260607-S002-P014,2026-06-07,S002,P014,16,6302.56
SALE-20260607-S002-P015,2026-06-07,S002,P015,4,780.48
SALE-20260607-S002-P016,2026-06-07,S002,P016,11,2905.87
SALE-20260607-S002-P017,2026-06-07,S002,P017,11,5538.39
SALE-20260607-S002-P018,2026-06-07,S002,P018,21,7721.7
SALE-20260607-S002-P019,2026-06-07,S002,P019,10,8082.7
SALE-20260607-S002-P020,2026-06-07,S002,P020,5,3220.55
SALE-20260607-S002-P021,2026-06-07,S002,P021,12,2369.64
SALE-20260607-S002-P022,2026-06-07,S002,P022,9,6556.86
SALE-20260607-S002-P023,2026-06-07,S002,P023,13,10396.1
SALE-20260607-S002-P024,2026-06-07,S002,P024,10,1494.0
SALE-20260607-S002-P025,2026-06-07,S002,P025,4,2761.88
SALE-20260607-S002-P026,2026-06-07,S002,P026,20,16397.6
SALE-20260607-S002-P027,2026-06-07,S002,P027,22,12966.36
SALE-20260607-S002-P028,2026-06-07,S002,P028,3,167.01
SALE-20260607-S002-P029,2026-06-07,S002,P029,13,3056.69
SALE-20260607-S002-P030,2026-06-07,S002,P030,2,461.32
SALE-20260607-S002-P031,2026-06-07,S002,P031,16,4662.72
SALE-20260607-S002-P032,2026-06-07,S002,P032,8,5012.8
SALE-20260607-S002-P033,2026-06-07,S002,P033,11,7424.01
SALE-20260607-S002-P034,2026-06-07,S002,P034,17,2879.63
SALE-20260607-S002-P035,2026-06-07,S002,P035,18,2206.44
SALE-20260607-S002-P036,2026-06-07,S002,P036,5,936.95
SALE-20260607-S002-P037,2026-06-07,S002,P037,21,3934.35
SALE-20260607-S002-P038,2026-06-07,S002,P038,5,1934.15
SALE-20260607-S002-P039,2026-06-07,S002,P039,4,2536.4
SALE-20260607-S002-P040,2026-06-07,S002,P040,11,1771.55
SALE-20260607-S002-P041,2026-06-07,S002,P041,13,12797.07
SALE-20260607-S002-P042,2026-06-07,S002,P042,18,19232.82
SALE-20260607-S002-P043,2026-06-07,S002,P043,13,9549.28
SALE-20260607-S002-P044,2026-06-07,S002,P044,9,1214.55
SALE-20260607-S002-P045,2026-06-07,S002,P045,16,7130.4
SALE-20260607-S002-P046,2026-06-07,S002,P046,8,4447.44
SALE-20260607-S002-P047,2026-06-07,S002,P047,11,10372.89
SALE-20260607-S002-P048,2026-06-07,S002,P048,6,2842.68
SALE-20260607-S002-P049,2026-06-07,S002,P049,16,10154.56
SALE-20260607-S002-P050,2026-06-07,S002,P050,4,1561.52
SALE-20260607-S003-P001,2026-06-07,S003,P001,7,5522.02
SALE-20260607-S003-P002,2026-06-07,S003,P002,3,1947.45
SALE-20260607-S003-P003,2026-06-07,S003,P003,2,2141.74
SALE-20260607-S003-P004,2026-06-07,S003,P004,2,304.3
SALE-20260607-S003-P005,2026-06-07,S003,P005,7,3086.3
SALE-20260607-S003-P006,2026-06-07,S003,P006,2,1675.98
SALE-20260607-S003-P007,2026-06-07,S003,P007,15,3855.3
SALE-20260607-S003-P008,2026-06-07,S003,P008,9,7957.35
SALE-20260607-S003-P009,2026-06-07,S003,P009,6,4537.14
SALE-20260607-S003-P010,2026-06-07,S003,P010,13,12827.1
SALE-20260607-S003-P011,2026-06-07,S003,P011,1,218.9
SALE-20260607-S003-P012,2026-06-07,S003,P012,12,2265.96
SALE-20260607-S003-P013,2026-06-07,S003,P013,5,4324.4
SALE-20260607-S003-P014,2026-06-07,S003,P014,10,3939.1
SALE-20260607-S003-P015,2026-06-07,S003,P015,1,195.12
SALE-20260607-S003-P016,2026-06-07,S003,P016,6,1585.02
SALE-20260607-S003-P017,2026-06-07,S003,P017,4,2013.96
SALE-20260607-S003-P018,2026-06-07,S003,P018,17,6250.9
SALE-20260607-S003-P019,2026-06-07,S003,P019,11,8890.97
SALE-20260607-S003-P020,2026-06-07,S003,P020,7,4508.77
SALE-20260607-S003-P021,2026-06-07,S003,P021,5,987.35
SALE-20260607-S003-P022,2026-06-07,S003,P022,3,2185.62
SALE-20260607-S003-P023,2026-06-07,S003,P023,8,6397.6
SALE-20260607-S003-P024,2026-06-07,S003,P024,9,1344.6
SALE-20260607-S003-P025,2026-06-07,S003,P025,0,0.0
SALE-20260607-S003-P026,2026-06-07,S003,P026,19,15577.72
SALE-20260607-S003-P027,2026-06-07,S003,P027,19,11198.22
SALE-20260607-S003-P028,2026-06-07,S003,P028,4,222.68
SALE-20260607-S003-P029,2026-06-07,S003,P029,7,1645.91
SALE-20260607-S003-P030,2026-06-07,S003,P030,1,230.66
SALE-20260607-S003-P031,2026-06-07,S003,P031,17,4954.14
SALE-20260607-S003-P032,2026-06-07,S003,P032,5,3133.0
SALE-20260607-S003-P033,2026-06-07,S003,P033,5,3374.55
SALE-20260607-S003-P034,2026-06-07,S003,P034,12,2032.68
SALE-20260607-S003-P035,2026-06-07,S003,P035,15,1838.7
SALE-20260607-S003-P036,2026-06-07,S003,P036,3,562.17
SALE-20260607-S003-P037,2026-06-07,S003,P037,15,2810.25
SALE-20260607-S003-P038,2026-06-07,S003,P038,5,1934.15
SALE-20260607-S003-P039,2026-06-07,S003,P039,3,1902.3
SALE-20260607-S003-P040,2026-06-07,S003,P040,7,1127.35
SALE-20260607-S003-P041,2026-06-07,S003,P041,7,6890.73
SALE-20260607-S003-P042,2026-06-07,S003,P042,16,17095.84
SALE-20260607-S003-P043,2026-06-07,S003,P043,16,11752.96
SALE-20260607-S003-P044,2026-06-07,S003,P044,8,1079.6
SALE-20260607-S003-P045,2026-06-07,S003,P045,9,4010.85
SALE-20260607-S003-P046,2026-06-07,S003,P046,7,3891.51
SALE-20260607-S003-P047,2026-06-07,S003,P047,7,6600.93
SALE-20260607-S003-P048,2026-06-07,S003,P048,3,1421.34
SALE-20260607-S003-P049,2026-06-07,S003,P049,14,8885.24
SALE-20260608-S001-P001,2026-06-08,S001,P001,7,5522.02
SALE-20260608-S001-P002,2026-06-08,S001,P002,8,5193.2
SALE-20260608-S001-P003,2026-06-08,S001,P003,4,4283.48
SALE-20260608-S001-P004,2026-06-08,S001,P004,3,456.45
SALE-20260608-S001-P005,2026-06-08,S001,P005,12,5290.8
SALE-20260608-S001-P006,2026-06-08,S001,P006,4,3351.96
SALE-20260608-S001-P007,2026-06-08,S001,P007,16,4112.32
SALE-20260608-S001-P008,2026-06-08,S001,P008,7,6189.05
SALE-20260608-S001-P009,2026-06-08,S001,P009,6,4537.14
SALE-20260608-S001-P010,2026-06-08,S001,P010,7,6906.9
SALE-20260608-S001-P011,2026-06-08,S001,P011,2,437.8
SALE-20260608-S001-P012,2026-06-08,S001,P012,14,2643.62
SALE-20260608-S001-P013,2026-06-08,S001,P013,12,10378.56
SALE-20260608-S001-P014,2026-06-08,S001,P014,13,5120.83
SALE-20260608-S001-P015,2026-06-08,S001,P015,4,780.48
SALE-20260608-S001-P016,2026-06-08,S001,P016,7,1849.19
SALE-20260608-S001-P017,2026-06-08,S001,P017,9,4531.41
SALE-20260608-S001-P018,2026-06-08,S001,P018,10,3677.0
SALE-20260608-S001-P019,2026-06-08,S001,P019,5,4041.35
SALE-20260608-S001-P020,2026-06-08,S001,P020,8,5152.88
SALE-20260608-S001-P021,2026-06-08,S001,P021,3,592.41
SALE-20260608-S001-P022,2026-06-08,S001,P022,9,6556.86
SALE-20260608-S001-P023,2026-06-08,S001,P023,15,11995.5
SALE-20260608-S001-P024,2026-06-08,S001,P024,5,747.0
SALE-20260608-S001-P025,2026-06-08,S001,P025,1,690.47
SALE-20260608-S001-P026,2026-06-08,S001,P026,13,10658.44
SALE-20260608-S001-P027,2026-06-08,S001,P027,11,6483.18
SALE-20260608-S001-P028,2026-06-08,S001,P028,9,501.03
SALE-20260608-S001-P029,2026-06-08,S001,P029,10,2351.3
SALE-20260608-S001-P030,2026-06-08,S001,P030,1,230.66
SALE-20260608-S001-P031,2026-06-08,S001,P031,17,4954.14
SALE-20260608-S001-P032,2026-06-08,S001,P032,9,5639.4
SALE-20260608-S001-P033,2026-06-08,S001,P033,10,6749.1
SALE-20260608-S001-P034,2026-06-08,S001,P034,10,1693.9
SALE-20260608-S001-P035,2026-06-08,S001,P035,11,1348.38
SALE-20260608-S001-P036,2026-06-08,S001,P036,3,562.17
SALE-20260608-S001-P037,2026-06-08,S001,P037,9,1686.15
SALE-20260608-S001-P038,2026-06-08,S001,P038,5,1934.15
SALE-20260608-S001-P039,2026-06-08,S001,P039,2,1268.2
SALE-20260608-S001-P040,2026-06-08,S001,P040,19,3059.95
SALE-20260608-S001-P041,2026-06-08,S001,P041,13,12797.07
SALE-20260608-S001-P042,2026-06-08,S001,P042,14,14958.86
SALE-20260608-S001-P043,2026-06-08,S001,P043,11,8080.16
SALE-20260608-S001-P044,2026-06-08,S001,P044,6,809.7
SALE-20260608-S001-P045,2026-06-08,S001,P045,13,5793.45
SALE-20260608-S001-P046,2026-06-08,S001,P046,4,2223.72
SALE-20260608-S001-P047,2026-06-08,S001,P047,11,10372.89
SALE-20260608-S001-P048,2026-06-08,S001,P048,5,2368.9
SALE-20260608-S001-P049,2026-06-08,S001,P049,24,15231.84
SALE-20260608-S001-P050,2026-06-08,S001,P050,2,780.76
SALE-20260608-S002-P001,2026-06-08,S002,P001,9,7099.74
SALE-20260608-S002-P002,2026-06-08,S002,P002,8,5193.2
SALE-20260608-S002-P003,2026-06-08,S002,P003,1,1070.87
SALE-20260608-S002-P004,2026-06-08,S002,P004,0,0.0
SALE-20260608-S002-P005,2026-06-08,S002,P005,6,2645.4
SALE-20260608-S002-P006,2026-06-08,S002,P006,8,6703.92
SALE-20260608-S002-P007,2026-06-08,S002,P007,0,0.0
SALE-20260608-S002-P008,2026-06-08,S002,P008,13,11493.95
SALE-20260608-S002-P009,2026-06-08,S002,P009,6,4537.14
SALE-20260608-S002-P010,2026-06-08,S002,P010,15,14800.5
SALE-20260608-S002-P011,2026-06-08,S002,P011,3,656.7
SALE-20260608-S002-P012,2026-06-08,S002,P012,21,3965.43
SALE-20260608-S002-P013,2026-06-08,S002,P013,9,7783.92
SALE-20260608-S002-P014,2026-06-08,S002,P014,12,4726.92
SALE-20260608-S002-P015,2026-06-08,S002,P015,2,390.24
SALE-20260608-S002-P016,2026-06-08,S002,P016,11,2905.87
SALE-20260608-S002-P017,2026-06-08,S002,P017,12,6041.88
SALE-20260608-S002-P018,2026-06-08,S002,P018,21,7721.7
SALE-20260608-S002-P019,2026-06-08,S002,P019,12,9699.24
SALE-20260608-S002-P020,2026-06-08,S002,P020,9,5796.99
SALE-20260608-S002-P021,2026-06-08,S002,P021,8,1579.76
SALE-20260608-S002-P022,2026-06-08,S002,P022,13,9471.02
SALE-20260608-S002-P023,2026-06-08,S002,P023,8,6397.6
SALE-20260608-S002-P024,2026-06-08,S002,P024,7,1045.8
SALE-20260608-S002-P025,2026-06-08,S002,P025,2,1380.94
SALE-20260608-S002-P026,2026-06-08,S002,P026,13,10658.44
SALE-20260608-S002-P027,2026-06-08,S002,P027,10,5893.8
SALE-20260608-S002-P028,2026-06-08,S002,P028,6,334.02
SALE-20260608-S002-P029,2026-06-08,S002,P029,12,2821.56
SALE-20260608-S002-P030,2026-06-08,S002,P030,5,1153.3
SALE-20260608-S002-P031,2026-06-08,S002,P031,7,2039.94
SALE-20260608-S002-P032,2026-06-08,S002,P032,5,3133.0
SALE-20260608-S002-P033,2026-06-08,S002,P033,12,8098.92
SALE-20260608-S002-P034,2026-06-08,S002,P034,14,2371.46
SALE-20260608-S002-P035,2026-06-08,S002,P035,23,2819.34
SALE-20260608-S002-P036,2026-06-08,S002,P036,6,1124.34
SALE-20260608-S002-P037,2026-06-08,S002,P037,21,3934.35
SALE-20260608-S002-P038,2026-06-08,S002,P038,4,1547.32
SALE-20260608-S002-P039,2026-06-08,S002,P039,5,3170.5
SALE-20260608-S002-P040,2026-06-08,S002,P040,12,1932.6
SALE-20260608-S002-P041,2026-06-08,S002,P041,6,5906.34
SALE-20260608-S002-P042,2026-06-08,S002,P042,21,22438.29
SALE-20260608-S002-P043,2026-06-08,S002,P043,16,11752.96
SALE-20260608-S002-P044,2026-06-08,S002,P044,5,674.75
SALE-20260608-S002-P045,2026-06-08,S002,P045,25,11141.25
SALE-20260608-S002-P046,2026-06-08,S002,P046,4,2223.72
SALE-20260608-S002-P047,2026-06-08,S002,P047,15,14144.85
SALE-20260608-S002-P048,2026-06-08,S002,P048,6,2842.68
SALE-20260608-S002-P049,2026-06-08,S002,P049,9,5711.94
SALE-20260608-S002-P050,2026-06-08,S002,P050,5,1951.9
SALE-20260608-S003-P001,2026-06-08,S003,P001,7,5522.02
SALE-20260608-S003-P002,2026-06-08,S003,P002,10,6491.5
SALE-20260608-S003-P003,2026-06-08,S003,P003,1,1070.87
SALE-20260608-S003-P004,2026-06-08,S003,P004,3,456.45
SALE-20260608-S003-P005,2026-06-08,S003,P005,8,3527.2
SALE-20260608-S003-P006,2026-06-08,S003,P006,1,837.99
SALE-20260608-S003-P007,2026-06-08,S003,P007,12,3084.24
SALE-20260608-S003-P008,2026-06-08,S003,P008,9,7957.35
SALE-20260608-S003-P009,2026-06-08,S003,P009,5,3780.95
SALE-20260608-S003-P010,2026-06-08,S003,P010,5,4933.5
SALE-20260608-S003-P011,2026-06-08,S003,P011,1,218.9
SALE-20260608-S003-P012,2026-06-08,S003,P012,13,2454.79
SALE-20260608-S003-P013,2026-06-08,S003,P013,8,6919.04
SALE-20260608-S003-P014,2026-06-08,S003,P014,10,3939.1
SALE-20260608-S003-P015,2026-06-08,S003,P015,2,390.24
SALE-20260608-S003-P016,2026-06-08,S003,P016,7,1849.19
SALE-20260608-S003-P017,2026-06-08,S003,P017,9,4531.41
SALE-20260608-S003-P018,2026-06-08,S003,P018,18,6618.6
SALE-20260608-S003-P019,2026-06-08,S003,P019,8,6466.16
SALE-20260608-S003-P020,2026-06-08,S003,P020,6,3864.66
SALE-20260608-S003-P021,2026-06-08,S003,P021,2,394.94
SALE-20260608-S003-P022,2026-06-08,S003,P022,4,2914.16
SALE-20260608-S003-P023,2026-06-08,S003,P023,8,6397.6
SALE-20260608-S003-P024,2026-06-08,S003,P024,1,149.4
SALE-20260608-S003-P025,2026-06-08,S003,P025,0,0.0
SALE-20260608-S003-P026,2026-06-08,S003,P026,12,9838.56
SALE-20260608-S003-P027,2026-06-08,S003,P027,18,10608.84
SALE-20260608-S003-P028,2026-06-08,S003,P028,6,334.02
SALE-20260608-S003-P029,2026-06-08,S003,P029,2,470.26
SALE-20260608-S003-P030,2026-06-08,S003,P030,0,0.0
SALE-20260608-S003-P031,2026-06-08,S003,P031,10,2914.2
SALE-20260608-S003-P032,2026-06-08,S003,P032,2,1253.2
SALE-20260608-S003-P033,2026-06-08,S003,P033,10,6749.1
SALE-20260608-S003-P034,2026-06-08,S003,P034,15,2540.85
SALE-20260608-S003-P035,2026-06-08,S003,P035,10,1225.8
SALE-20260608-S003-P036,2026-06-08,S003,P036,2,374.78
SALE-20260608-S003-P037,2026-06-08,S003,P037,16,2997.6
SALE-20260608-S003-P038,2026-06-08,S003,P038,7,2707.81
SALE-20260608-S003-P039,2026-06-08,S003,P039,0,0.0
SALE-20260608-S003-P040,2026-06-08,S003,P040,5,805.25
SALE-20260608-S003-P041,2026-06-08,S003,P041,9,8859.51
SALE-20260608-S003-P042,2026-06-08,S003,P042,13,13890.37
SALE-20260608-S003-P043,2026-06-08,S003,P043,8,5876.48
SALE-20260608-S003-P044,2026-06-08,S003,P044,4,539.8
SALE-20260608-S003-P045,2026-06-08,S003,P045,8,3565.2
SALE-20260608-S003-P046,2026-06-08,S003,P046,9,5003.37
SALE-20260608-S003-P047,2026-06-08,S003,P047,5,4714.95
SALE-20260608-S003-P048,2026-06-08,S003,P048,4,1895.12
SALE-20260608-S003-P049,2026-06-08,S003,P049,8,5077.28
SALE-20260609-S001-P001,2026-06-09,S001,P001,8,6310.88
SALE-20260609-S001-P002,2026-06-09,S001,P002,3,1947.45
SALE-20260609-S001-P003,2026-06-09,S001,P003,3,3212.61
SALE-20260609-S001-P004,2026-06-09,S001,P004,3,456.45
SALE-20260609-S001-P005,2026-06-09,S001,P005,8,3527.2
SALE-20260609-S001-P006,2026-06-09,S001,P006,3,2513.97
SALE-20260609-S001-P007,2026-06-09,S001,P007,12,3084.24
SALE-20260609-S001-P008,2026-06-09,S001,P008,8,7073.2
SALE-20260609-S001-P009,2026-06-09,S001,P009,4,3024.76
SALE-20260609-S001-P010,2026-06-09,S001,P010,11,10853.7
SALE-20260609-S001-P011,2026-06-09,S001,P011,4,875.6
SALE-20260609-S001-P012,2026-06-09,S001,P012,14,2643.62
SALE-20260609-S001-P013,2026-06-09,S001,P013,8,6919.04
SALE-20260609-S001-P014,2026-06-09,S001,P014,8,3151.28
SALE-20260609-S001-P015,2026-06-09,S001,P015,4,780.48
SALE-20260609-S001-P016,2026-06-09,S001,P016,14,3698.38
SALE-20260609-S001-P017,2026-06-09,S001,P017,9,4531.41
SALE-20260609-S001-P018,2026-06-09,S001,P018,14,5147.8
SALE-20260609-S001-P019,2026-06-09,S001,P019,4,3233.08
SALE-20260609-S001-P020,2026-06-09,S001,P020,11,7085.21
SALE-20260609-S001-P021,2026-06-09,S001,P021,4,789.88
SALE-20260609-S001-P022,2026-06-09,S001,P022,3,2185.62
SALE-20260609-S001-P023,2026-06-09,S001,P023,6,4798.2
SALE-20260609-S001-P024,2026-06-09,S001,P024,4,597.6
SALE-20260609-S001-P025,2026-06-09,S001,P025,1,690.47
SALE-20260609-S001-P026,2026-06-09,S001,P026,16,13118.08
SALE-20260609-S001-P027,2026-06-09,S001,P027,12,7072.56
SALE-20260609-S001-P028,2026-06-09,S001,P028,1,55.67
SALE-20260609-S001-P029,2026-06-09,S001,P029,10,2351.3
SALE-20260609-S001-P030,2026-06-09,S001,P030,3,691.98
SALE-20260609-S001-P031,2026-06-09,S001,P031,12,3497.04
SALE-20260609-S001-P032,2026-06-09,S001,P032,4,2506.4
SALE-20260609-S001-P033,2026-06-09,S001,P033,9,6074.19
SALE-20260609-S001-P034,2026-06-09,S001,P034,16,2710.24
SALE-20260609-S001-P035,2026-06-09,S001,P035,17,2083.86
SALE-20260609-S001-P036,2026-06-09,S001,P036,4,749.56
SALE-20260609-S001-P037,2026-06-09,S001,P037,8,1498.8
SALE-20260609-S001-P038,2026-06-09,S001,P038,5,1934.15
SALE-20260609-S001-P039,2026-06-09,S001,P039,3,1902.3
SALE-20260609-S001-P040,2026-06-09,S001,P040,8,1288.4
SALE-20260609-S001-P041,2026-06-09,S001,P041,3,2953.17
SALE-20260609-S001-P042,2026-06-09,S001,P042,12,12821.88
SALE-20260609-S001-P043,2026-06-09,S001,P043,15,11018.4
SALE-20260609-S001-P044,2026-06-09,S001,P044,10,1349.5
SALE-20260609-S001-P045,2026-06-09,S001,P045,22,9804.3
SALE-20260609-S001-P046,2026-06-09,S001,P046,5,2779.65
SALE-20260609-S001-P047,2026-06-09,S001,P047,9,8486.91
SALE-20260609-S001-P048,2026-06-09,S001,P048,4,1895.12
SALE-20260609-S001-P049,2026-06-09,S001,P049,17,10789.22
SALE-20260609-S001-P050,2026-06-09,S001,P050,5,1951.9
SALE-20260609-S002-P001,2026-06-09,S002,P001,9,7099.74
SALE-20260609-S002-P002,2026-06-09,S002,P002,12,7789.8
SALE-20260609-S002-P003,2026-06-09,S002,P003,5,5354.35
SALE-20260609-S002-P004,2026-06-09,S002,P004,0,0.0
SALE-20260609-S002-P005,2026-06-09,S002,P005,11,4849.9
SALE-20260609-S002-P006,2026-06-09,S002,P006,5,4189.95
SALE-20260609-S002-P007,2026-06-09,S002,P007,0,0.0
SALE-20260609-S002-P008,2026-06-09,S002,P008,14,12378.1
SALE-20260609-S002-P009,2026-06-09,S002,P009,8,6049.52
SALE-20260609-S002-P010,2026-06-09,S002,P010,10,9867.0
SALE-20260609-S002-P011,2026-06-09,S002,P011,6,1313.4
SALE-20260609-S002-P012,2026-06-09,S002,P012,11,2077.13
SALE-20260609-S002-P013,2026-06-09,S002,P013,8,6919.04
SALE-20260609-S002-P014,2026-06-09,S002,P014,8,3151.28
SALE-20260609-S002-P015,2026-06-09,S002,P015,7,1365.84
SALE-20260609-S002-P016,2026-06-09,S002,P016,17,4490.89
SALE-20260609-S002-P017,2026-06-09,S002,P017,14,7048.86
SALE-20260609-S002-P018,2026-06-09,S002,P018,18,6618.6
SALE-20260609-S002-P019,2026-06-09,S002,P019,9,7274.43
SALE-20260609-S002-P020,2026-06-09,S002,P020,8,5152.88
SALE-20260609-S002-P021,2026-06-09,S002,P021,7,1382.29
SALE-20260609-S002-P022,2026-06-09,S002,P022,3,2185.62
SALE-20260609-S002-P023,2026-06-09,S002,P023,7,5597.9
SALE-20260609-S002-P024,2026-06-09,S002,P024,9,1344.6
SALE-20260609-S002-P025,2026-06-09,S002,P025,3,2071.41
SALE-20260609-S002-P026,2026-06-09,S002,P026,15,12298.2
SALE-20260609-S002-P027,2026-06-09,S002,P027,11,6483.18
SALE-20260609-S002-P028,2026-06-09,S002,P028,1,55.67
SALE-20260609-S002-P029,2026-06-09,S002,P029,11,2586.43
SALE-20260609-S002-P030,2026-06-09,S002,P030,1,230.66
SALE-20260609-S002-P031,2026-06-09,S002,P031,3,874.26
SALE-20260609-S002-P032,2026-06-09,S002,P032,3,1879.8
SALE-20260609-S002-P033,2026-06-09,S002,P033,13,8773.83
SALE-20260609-S002-P034,2026-06-09,S002,P034,11,1863.29
SALE-20260609-S002-P035,2026-06-09,S002,P035,4,490.32
SALE-20260609-S002-P036,2026-06-09,S002,P036,8,1499.12
SALE-20260609-S002-P037,2026-06-09,S002,P037,17,3184.95
SALE-20260609-S002-P038,2026-06-09,S002,P038,7,2707.81
SALE-20260609-S002-P039,2026-06-09,S002,P039,3,1902.3
SALE-20260609-S002-P040,2026-06-09,S002,P040,5,805.25
SALE-20260609-S002-P041,2026-06-09,S002,P041,6,5906.34
SALE-20260609-S002-P042,2026-06-09,S002,P042,11,11753.39
SALE-20260609-S002-P043,2026-06-09,S002,P043,7,5141.92
SALE-20260609-S002-P044,2026-06-09,S002,P044,8,1079.6
SALE-20260609-S002-P045,2026-06-09,S002,P045,14,6239.1
SALE-20260609-S002-P046,2026-06-09,S002,P046,5,2779.65
SALE-20260609-S002-P047,2026-06-09,S002,P047,11,10372.89
SALE-20260609-S002-P048,2026-06-09,S002,P048,5,2368.9
SALE-20260609-S002-P049,2026-06-09,S002,P049,15,9519.9
SALE-20260609-S002-P050,2026-06-09,S002,P050,4,1561.52
SALE-20260609-S003-P001,2026-06-09,S003,P001,5,3944.3
SALE-20260609-S003-P002,2026-06-09,S003,P002,8,5193.2
SALE-20260609-S003-P003,2026-06-09,S003,P003,1,1070.87
SALE-20260609-S003-P004,2026-06-09,S003,P004,2,304.3
SALE-20260609-S003-P005,2026-06-09,S003,P005,8,3527.2
SALE-20260609-S003-P006,2026-06-09,S003,P006,5,4189.95
SALE-20260609-S003-P007,2026-06-09,S003,P007,10,2570.2
SALE-20260609-S003-P008,2026-06-09,S003,P008,14,12378.1
SALE-20260609-S003-P009,2026-06-09,S003,P009,4,3024.76
SALE-20260609-S003-P010,2026-06-09,S003,P010,6,5920.2
SALE-20260609-S003-P011,2026-06-09,S003,P011,4,875.6
SALE-20260609-S003-P012,2026-06-09,S003,P012,12,2265.96
SALE-20260609-S003-P013,2026-06-09,S003,P013,7,6054.16
SALE-20260609-S003-P014,2026-06-09,S003,P014,8,3151.28
SALE-20260609-S003-P015,2026-06-09,S003,P015,1,195.12
SALE-20260609-S003-P016,2026-06-09,S003,P016,11,2905.87
SALE-20260609-S003-P017,2026-06-09,S003,P017,8,4027.92
SALE-20260609-S003-P018,2026-06-09,S003,P018,12,4412.4
SALE-20260609-S003-P019,2026-06-09,S003,P019,10,8082.7
SALE-20260609-S003-P020,2026-06-09,S003,P020,8,5152.88
SALE-20260609-S003-P021,2026-06-09,S003,P021,2,394.94
SALE-20260609-S003-P022,2026-06-09,S003,P022,3,2185.62
SALE-20260609-S003-P023,2026-06-09,S003,P023,6,4798.2
SALE-20260609-S003-P024,2026-06-09,S003,P024,6,896.4
SALE-20260609-S003-P025,2026-06-09,S003,P025,0,0.0
SALE-20260609-S003-P026,2026-06-09,S003,P026,8,6559.04
SALE-20260609-S003-P027,2026-06-09,S003,P027,10,5893.8
SALE-20260609-S003-P028,2026-06-09,S003,P028,1,55.67
SALE-20260609-S003-P029,2026-06-09,S003,P029,5,1175.65
SALE-20260609-S003-P030,2026-06-09,S003,P030,1,230.66
SALE-20260609-S003-P031,2026-06-09,S003,P031,8,2331.36
SALE-20260609-S003-P032,2026-06-09,S003,P032,5,3133.0
SALE-20260609-S003-P033,2026-06-09,S003,P033,6,4049.46
SALE-20260609-S003-P034,2026-06-09,S003,P034,10,1693.9
SALE-20260609-S003-P035,2026-06-09,S003,P035,7,858.06
SALE-20260609-S003-P036,2026-06-09,S003,P036,4,749.56
SALE-20260609-S003-P037,2026-06-09,S003,P037,14,2622.9
SALE-20260609-S003-P038,2026-06-09,S003,P038,3,1160.49
SALE-20260609-S003-P039,2026-06-09,S003,P039,4,2536.4
SALE-20260609-S003-P040,2026-06-09,S003,P040,11,1771.55
SALE-20260609-S003-P041,2026-06-09,S003,P041,4,3937.56
SALE-20260609-S003-P042,2026-06-09,S003,P042,9,9616.41
SALE-20260609-S003-P043,2026-06-09,S003,P043,5,3672.8
SALE-20260609-S003-P044,2026-06-09,S003,P044,5,674.75
