inventory_id,date,store_id,product_id,current_stock,reorder_level
INV-20260606-S001-P021,2026-06-06,S001,P021,40,35.0
INV-20260606-S001-P022,2026-06-06,S001,P022,117,41.0
INV-20260606-S001-P023,2026-06-06,S001,P023,206,59.0
INV-20260606-S001-P024,2026-06-06,S001,P024,182,51.0
INV-20260606-S001-P025,2026-06-06,S001,P025,327,12.0
INV-20260606-S001-P026,2026-06-06,S001,P026,392,88.0
INV-20260606-S001-P027,2026-06-06,S001,P027,278,95.0
INV-20260606-S001-P028,2026-06-06,S001,P028,223,23.0
INV-20260606-S001-P029,2026-06-06,S001,P029,183,62.0
INV-20260606-S001-P030,2026-06-06,S001,P030,77,20.0
INV-20260606-S001-P031,2026-06-06,S001,P031,331,74.0
INV-20260606-S001-P032,2026-06-06,S001,P032,229,37.0
INV-20260606-S001-P033,2026-06-06,S001,P033,359,72.0
INV-20260606-S001-P034,2026-06-06,S001,P034,118,79.0
INV-20260606-S001-P035,2026-06-06,S001,P035,377,83.0
INV-20260606-S001-P036,2026-06-06,S001,P036,30,20.0
INV-20260606-S001-P037,2026-06-06,S001,P037,453,97.0
INV-20260606-S001-P038,2026-06-06,S001,P038,237,32.0
INV-20260606-S001-P039,2026-06-06,S001,P039,307,14.0
INV-20260606-S001-P040,2026-06-06,S001,P040,110,62.0
INV-20260606-S001-P041,2026-06-06,S001,P041,128,45.0
INV-20260606-S001-P042,2026-06-06,S001,P042,108,88.0
INV-20260606-S001-P043,2026-06-06,S001,P043,154,86.0
INV-20260606-S001-P044,2026-06-06,S001,P044,95,40.0
INV-20260606-S001-P045,2026-06-06,S001,P045,251,100.0
INV-20260606-S001-P046,2026-06-06,S001,P046,197,37.0
INV-20260606-S001-P047,2026-06-06,S001,P047,72,59.0
INV-20260606-S001-P048,2026-06-06,S001,P048,141,34.0
INV-20260606-S001-P049,2026-06-06,S001,P049,131,98.0
INV-20260606-S001-P050,2026-06-06,S001,P050,65,26.0
INV-20260606-S002-P001,2026-06-06,S002,P001,121,57.0
INV-20260606-S002-P002,2026-06-06,S002,P002,121,41.0
INV-20260606-S002-P003,2026-06-06,S002,P003,66,24.0
INV-20260606-S002-P004,2026-06-06,S002,P004,400,20.0
INV-20260606-S002-P005,2026-06-06,S002,P005,165,66.0
INV-20260606-S002-P006,2026-06-06,S002,P006,106,26.0
INV-20260606-S002-P007,2026-06-06,S002,P007,227,97.0
INV-20260606-S002-P008,2026-06-06,S002,P008,278,65.0
INV-20260606-S002-P009,2026-06-06,S002,P009,173,43.0
INV-20260606-S002-P010,2026-06-06,S002,P010,212,66.0
INV-20260606-S002-P011,2026-06-06,S002,P011,73,12.0
INV-20260606-S002-P012,2026-06-06,S002,P012,421,101.0
INV-20260606-S002-P013,2026-06-06,S002,P013,78,56.0
INV-20260606-S002-P014,2026-06-06,S002,P014,379,84.0
INV-20260606-S002-P015,2026-06-06,S002,P015,71,18.0
INV-20260606-S002-P016,2026-06-06,S002,P016,216,56.0
INV-20260606-S002-P017,2026-06-06,S002,P017,98,56.0
INV-20260606-S002-P018,2026-06-06,S002,P018,386,99.0
INV-20260606-S002-P019,2026-06-06,S002,P019,78,64.0
INV-20260606-S002-P020,2026-06-06,S002,P020,155,55.0
INV-20260606-S002-P021,2026-06-06,S002,P021,196,35.0
INV-20260606-S002-P022,2026-06-06,S002,P022,99,41.0
INV-20260606-S002-P023,2026-06-06,S002,P023,258,59.0
INV-20260606-S002-P024,2026-06-06,S002,P024,203,51.0
INV-20260606-S002-P025,2026-06-06,S002,P025,157,12.0
INV-20260606-S002-P026,2026-06-06,S002,P026,354,88.0
INV-20260606-S002-P027,2026-06-06,S002,P027,226,95.0
INV-20260606-S002-P028,2026-06-06,S002,P028,226,23.0
INV-20260606-S002-P029,2026-06-06,S002,P029,265,62.0
INV-20260606-S002-P030,2026-06-06,S002,P030,213,20.0
INV-20260606-S002-P031,2026-06-06,S002,P031,304,74.0
INV-20260606-S002-P032,2026-06-06,S002,P032,156,37.0
INV-20260606-S002-P033,2026-06-06,S002,P033,250,72.0
INV-20260606-S002-P034,2026-06-06,S002,P034,329,79.0
INV-20260606-S002-P035,2026-06-06,S002,P035,103,83.0
INV-20260606-S002-P036,2026-06-06,S002,P036,80,20.0
INV-20260606-S002-P037,2026-06-06,S002,P037,142,97.0
INV-20260606-S002-P038,2026-06-06,S002,P038,190,32.0
INV-20260606-S002-P039,2026-06-06,S002,P039,28,14.0
INV-20260606-S002-P040,2026-06-06,S002,P040,133,62.0
INV-20260606-S002-P041,2026-06-06,S002,P041,167,45.0
INV-20260606-S002-P042,2026-06-06,S002,P042,101,88.0
INV-20260606-S002-P043,2026-06-06,S002,P043,339,86.0
INV-20260606-S002-P044,2026-06-06,S002,P044,46,40.0
INV-20260606-S002-P045,2026-06-06,S002,P045,501,100.0
INV-20260606-S002-P046,2026-06-06,S002,P046,108,37.0
INV-20260606-S002-P047,2026-06-06,S002,P047,100,59.0
INV-20260606-S002-P048,2026-06-06,S002,P048,199,34.0
INV-20260606-S002-P049,2026-06-06,S002,P049,116,98.0
INV-20260606-S002-P050,2026-06-06,S002,P050,128,26.0
INV-20260606-S003-P001,2026-06-06,S003,P001,191,57.0
INV-20260606-S003-P002,2026-06-06,S003,P002,236,41.0
INV-20260606-S003-P003,2026-06-06,S003,P003,138,24.0
INV-20260606-S003-P004,2026-06-06,S003,P004,69,20.0
INV-20260606-S003-P005,2026-06-06,S003,P005,298,66.0
INV-20260606-S003-P006,2026-06-06,S003,P006,176,26.0
INV-20260606-S003-P007,2026-06-06,S003,P007,157,97.0
INV-20260606-S003-P008,2026-06-06,S003,P008,322,65.0
INV-20260606-S003-P009,2026-06-06,S003,P009,208,43.0
INV-20260606-S003-P010,2026-06-06,S003,P010,123,66.0
INV-20260606-S003-P011,2026-06-06,S003,P011,281,12.0
INV-20260606-S003-P012,2026-06-06,S003,P012,119,101.0
INV-20260606-S003-P013,2026-06-06,S003,P013,136,56.0
INV-20260606-S003-P014,2026-06-06,S003,P014,288,84.0
INV-20260606-S003-P015,2026-06-06,S003,P015,36,18.0
INV-20260606-S003-P016,2026-06-06,S003,P016,203,56.0
INV-20260606-S003-P017,2026-06-06,S003,P017,140,56.0
INV-20260606-S003-P018,2026-06-06,S003,P018,335,99.0
INV-20260606-S003-P019,2026-06-06,S003,P019,150,64.0
INV-20260606-S003-P020,2026-06-06,S003,P020,190,55.0
INV-20260606-S003-P021,2026-06-06,S003,P021,186,35.0
INV-20260606-S003-P022,2026-06-06,S003,P022,200,41.0
INV-20260606-S003-P023,2026-06-06,S003,P023,262,59.0
INV-20260606-S003-P024,2026-06-06,S003,P024,258,51.0
INV-20260606-S003-P025,2026-06-06,S003,P025,256,12.0
INV-20260606-S003-P026,2026-06-06,S003,P026,371,88.0
INV-20260606-S003-P027,2026-06-06,S003,P027,399,95.0
INV-20260606-S003-P028,2026-06-06,S003,P028,115,23.0
INV-20260606-S003-P029,2026-06-06,S003,P029,301,62.0
INV-20260606-S003-P030,2026-06-06,S003,P030,50,20.0
INV-20260606-S003-P031,2026-06-06,S003,P031,219,74.0
INV-20260606-S003-P032,2026-06-06,S003,P032,214,37.0
INV-20260606-S003-P033,2026-06-06,S003,P033,227,72.0
INV-20260606-S003-P034,2026-06-06,S003,P034,82,79.0
INV-20260606-S003-P035,2026-06-06,S003,P035,274,83.0
INV-20260606-S003-P036,2026-06-06,S003,P036,85,20.0
INV-20260606-S003-P037,2026-06-06,S003,P037,247,97.0
INV-20260606-S003-P038,2026-06-06,S003,P038,139,32.0
INV-20260606-S003-P039,2026-06-06,S003,P039,290,14.0
INV-20260606-S003-P040,2026-06-06,S003,P040,301,62.0
INV-20260606-S003-P041,2026-06-06,S003,P041,242,45.0
INV-20260606-S003-P042,2026-06-06,S003,P042,365,88.0
INV-20260606-S003-P043,2026-06-06,S003,P043,392,86.0
INV-20260606-S003-P044,2026-06-06,S003,P044,133,40.0
INV-20260606-S003-P045,2026-06-06,S003,P045,178,100.0
INV-20260606-S003-P046,2026-06-06,S003,P046,88,37.0
INV-20260606-S003-P047,2026-06-06,S003,P047,154,59.0
INV-20260606-S003-P048,2026-06-06,S003,P048,78,34.0
INV-20260606-S003-P049,2026-06-06,S003,P049,441,98.0
INV-20260607-S001-P001,2026-06-07,S001,P001,217,57.0
INV-20260607-S001-P002,2026-06-07,S001,P002,57,41.0
INV-20260607-S001-P003,2026-06-07,S001,P003,69,24.0
INV-20260607-S001-P004,2026-06-07,S001,P004,142,20.0
INV-20260607-S001-P005,2026-06-07,S001,P005,91,66.0
INV-20260607-S001-P006,2026-06-07,S001,P006,305,26.0
INV-20260607-S001-P007,2026-06-07,S001,P007,102,97.0
INV-20260607-S001-P008,2026-06-07,S001,P008,76,65.0
INV-20260607-S001-P009,2026-06-07,S001,P009,79,43.0
INV-20260607-S001-P010,2026-06-07,S001,P010,286,66.0
INV-20260607-S001-P011,2026-06-07,S001,P011,294,12.0
INV-20260607-S001-P012,2026-06-07,S001,P012,292,101.0
INV-20260607-S001-P013,2026-06-07,S001,P013,98,56.0
INV-20260607-S001-P014,2026-06-07,S001,P014,367,84.0
INV-20260607-S001-P015,2026-06-07,S001,P015,22,18.0
INV-20260607-S001-P016,2026-06-07,S001,P016,231,56.0
INV-20260607-S001-P017,2026-06-07,S001,P017,230,56.0
INV-20260607-S001-P018,2026-06-07,S001,P018,146,99.0
INV-20260607-S001-P019,2026-06-07,S001,P019,289,64.0
INV-20260607-S001-P020,2026-06-07,S001,P020,78,55.0
INV-20260607-S001-P021,2026-06-07,S001,P021,175,35.0
INV-20260607-S001-P022,2026-06-07,S001,P022,112,41.0
INV-20260607-S001-P023,2026-06-07,S001,P023,198,59.0
INV-20260607-S001-P024,2026-06-07,S001,P024,173,51.0
INV-20260607-S001-P025,2026-06-07,S001,P025,326,12.0
INV-20260607-S001-P026,2026-06-07,S001,P026,377,88.0
INV-20260607-S001-P027,2026-06-07,S001,P027,264,95.0
INV-20260607-S001-P028,2026-06-07,S001,P028,218,23.0
INV-20260607-S001-P029,2026-06-07,S001,P029,172,62.0
INV-20260607-S001-P030,2026-06-07,S001,P030,73,20.0
INV-20260607-S001-P031,2026-06-07,S001,P031,321,74.0
INV-20260607-S001-P032,2026-06-07,S001,P032,223,37.0
INV-20260607-S001-P033,2026-06-07,S001,P033,348,72.0
INV-20260607-S001-P034,2026-06-07,S001,P034,111,79.0
INV-20260607-S001-P035,2026-06-07,S001,P035,368,83.0
INV-20260607-S001-P036,2026-06-07,S001,P036,27,20.0
INV-20260607-S001-P037,2026-06-07,S001,P037,436,97.0
INV-20260607-S001-P038,2026-06-07,S001,P038,233,32.0
INV-20260607-S001-P039,2026-06-07,S001,P039,307,14.0
INV-20260607-S001-P040,2026-06-07,S001,P040,99,62.0
INV-20260607-S001-P041,2026-06-07,S001,P041,121,45.0
INV-20260607-S001-P042,2026-06-07,S001,P042,92,88.0
INV-20260607-S001-P043,2026-06-07,S001,P043,141,86.0
INV-20260607-S001-P044,2026-06-07,S001,P044,89,40.0
INV-20260607-S001-P045,2026-06-07,S001,P045,236,100.0
INV-20260607-S001-P046,2026-06-07,S001,P046,192,37.0
INV-20260607-S001-P047,2026-06-07,S001,P047,64,59.0
INV-20260607-S001-P048,2026-06-07,S001,P048,138,34.0
INV-20260607-S001-P049,2026-06-07,S001,P049,114,98.0
INV-20260607-S001-P050,2026-06-07,S001,P050,62,26.0
INV-20260607-S002-P001,2026-06-07,S002,P001,107,57.0
INV-20260607-S002-P002,2026-06-07,S002,P002,115,41.0
INV-20260607-S002-P003,2026-06-07,S002,P003,65,24.0
INV-20260607-S002-P004,2026-06-07,S002,P004,400,20.0
INV-20260607-S002-P005,2026-06-07,S002,P005,154,66.0
INV-20260607-S002-P006,2026-06-07,S002,P006,105,26.0
INV-20260607-S002-P007,2026-06-07,S002,P007,227,97.0
INV-20260607-S002-P008,2026-06-07,S002,P008,265,65.0
INV-20260607-S002-P009,2026-06-07,S002,P009,164,43.0
INV-20260607-S002-P010,2026-06-07,S002,P010,201,66.0
INV-20260607-S002-P011,2026-06-07,S002,P011,69,12.0
INV-20260607-S002-P012,2026-06-07,S002,P012,396,101.0
INV-20260607-S002-P013,2026-06-07,S002,P013,72,56.0
INV-20260607-S002-P014,2026-06-07,S002,P014,363,84.0
INV-20260607-S002-P015,2026-06-07,S002,P015,67,18.0
INV-20260607-S002-P016,2026-06-07,S002,P016,205,56.0
INV-20260607-S002-P017,2026-06-07,S002,P017,87,56.0
INV-20260607-S002-P018,2026-06-07,S002,P018,365,99.0
INV-20260607-S002-P019,2026-06-07,S002,P019,68,64.0
INV-20260607-S002-P020,2026-06-07,S002,P020,150,55.0
INV-20260607-S002-P021,2026-06-07,S002,P021,184,35.0
INV-20260607-S002-P022,2026-06-07,S002,P022,90,41.0
INV-20260607-S002-P023,2026-06-07,S002,P023,245,59.0
INV-20260607-S002-P024,2026-06-07,S002,P024,193,51.0
INV-20260607-S002-P025,2026-06-07,S002,P025,153,12.0
INV-20260607-S002-P026,2026-06-07,S002,P026,334,88.0
INV-20260607-S002-P027,2026-06-07,S002,P027,204,95.0
INV-20260607-S002-P028,2026-06-07,S002,P028,223,23.0
INV-20260607-S002-P029,2026-06-07,S002,P029,252,62.0
INV-20260607-S002-P030,2026-06-07,S002,P030,211,20.0
INV-20260607-S002-P031,2026-06-07,S002,P031,288,74.0
INV-20260607-S002-P032,2026-06-07,S002,P032,148,37.0
INV-20260607-S002-P033,2026-06-07,S002,P033,239,72.0
INV-20260607-S002-P034,2026-06-07,S002,P034,312,79.0
INV-20260607-S002-P035,2026-06-07,S002,P035,85,83.0
INV-20260607-S002-P036,2026-06-07,S002,P036,75,20.0
INV-20260607-S002-P037,2026-06-07,S002,P037,121,97.0
INV-20260607-S002-P038,2026-06-07,S002,P038,185,32.0
INV-20260607-S002-P039,2026-06-07,S002,P039,24,14.0
INV-20260607-S002-P040,2026-06-07,S002,P040,122,62.0
INV-20260607-S002-P041,2026-06-07,S002,P041,154,45.0
INV-20260607-S002-P042,2026-06-07,S002,P042,438,88.0
INV-20260607-S002-P043,2026-06-07,S002,P043,326,86.0
INV-20260607-S002-P044,2026-06-07,S002,P044,198,40.0
INV-20260607-S002-P045,2026-06-07,S002,P045,485,100.0
INV-20260607-S002-P046,2026-06-07,S002,P046,100,37.0
INV-20260607-S002-P047,2026-06-07,S002,P047,89,59.0
INV-20260607-S002-P048,2026-06-07,S002,P048,193,34.0
INV-20260607-S002-P049,2026-06-07,S002,P049,100,98.0
INV-20260607-S002-P050,2026-06-07,S002,P050,124,26.0
INV-20260607-S003-P001,2026-06-07,S003,P001,184,57.0
INV-20260607-S003-P002,2026-06-07,S003,P002,233,41.0
INV-20260607-S003-P003,2026-06-07,S003,P003,136,24.0
INV-20260607-S003-P004,2026-06-07,S003,P004,67,20.0
INV-20260607-S003-P005,2026-06-07,S003,P005,291,66.0
INV-20260607-S003-P006,2026-06-07,S003,P006,174,26.0
INV-20260607-S003-P007,2026-06-07,S003,P007,142,97.0
INV-20260607-S003-P008,2026-06-07,S003,P008,313,65.0
INV-20260607-S003-P009,2026-06-07,S003,P009,202,43.0
INV-20260607-S003-P010,2026-06-07,S003,P010,110,66.0
INV-20260607-S003-P011,2026-06-07,S003,P011,280,12.0
INV-20260607-S003-P012,2026-06-07,S003,P012,107,101.0
INV-20260607-S003-P013,2026-06-07,S003,P013,131,56.0
INV-20260607-S003-P014,2026-06-07,S003,P014,278,84.0
INV-20260607-S003-P015,2026-06-07,S003,P015,35,18.0
INV-20260607-S003-P016,2026-06-07,S003,P016,197,56.0
INV-20260607-S003-P017,2026-06-07,S003,P017,136,56.0
INV-20260607-S003-P018,2026-06-07,S003,P018,318,99.0
INV-20260607-S003-P019,2026-06-07,S003,P019,139,64.0
INV-20260607-S003-P020,2026-06-07,S003,P020,183,55.0
INV-20260607-S003-P021,2026-06-07,S003,P021,181,35.0
INV-20260607-S003-P022,2026-06-07,S003,P022,197,41.0
INV-20260607-S003-P023,2026-06-07,S003,P023,254,59.0
INV-20260607-S003-P024,2026-06-07,S003,P024,249,51.0
INV-20260607-S003-P025,2026-06-07,S003,P025,256,12.0
INV-20260607-S003-P026,2026-06-07,S003,P026,352,88.0
INV-20260607-S003-P027,2026-06-07,S003,P027,380,95.0
INV-20260607-S003-P028,2026-06-07,S003,P028,111,23.0
INV-20260607-S003-P029,2026-06-07,S003,P029,294,62.0
INV-20260607-S003-P030,2026-06-07,S003,P030,49,20.0
INV-20260607-S003-P031,2026-06-07,S003,P031,202,74.0
INV-20260607-S003-P032,2026-06-07,S003,P032,209,37.0
INV-20260607-S003-P033,2026-06-07,S003,P033,222,72.0
INV-20260607-S003-P034,2026-06-07,S003,P034,386,79.0
INV-20260607-S003-P035,2026-06-07,S003,P035,259,83.0
INV-20260607-S003-P036,2026-06-07,S003,P036,82,20.0
INV-20260607-S003-P037,2026-06-07,S003,P037,232,97.0
INV-20260607-S003-P038,2026-06-07,S003,P038,134,32.0
INV-20260607-S003-P039,2026-06-07,S003,P039,287,14.0
INV-20260607-S003-P040,2026-06-07,S003,P040,294,62.0
INV-20260607-S003-P041,2026-06-07,S003,P041,235,45.0
INV-20260607-S003-P042,2026-06-07,S003,P042,349,88.0
INV-20260607-S003-P043,2026-06-07,S003,P043,376,86.0
INV-20260607-S003-P044,2026-06-07,S003,P044,125,40.0
INV-20260607-S003-P045,2026-06-07,S003,P045,169,100.0
INV-20260607-S003-P046,2026-06-07,S003,P046,81,37.0
INV-20260607-S003-P047,2026-06-07,S003,P047,147,59.0
INV-20260607-S003-P048,2026-06-07,S003,P048,75,34.0
INV-20260607-S003-P049,2026-06-07,S003,P049,427,98.0
INV-20260608-S001-P001,2026-06-08,S001,P001,210,57.0
INV-20260608-S001-P002,2026-06-08,S001,P002,49,41.0
INV-20260608-S001-P003,2026-06-08,S001,P003,65,24.0
INV-20260608-S001-P004,2026-06-08,S001,P004,139,20.0
INV-20260608-S001-P005,2026-06-08,S001,P005,79,66.0
INV-20260608-S001-P006,2026-06-08,S001,P006,301,26.0
INV-20260608-S001-P007,2026-06-08,S001,P007,477,97.0
INV-20260608-S001-P008,2026-06-08,S001,P008,69,65.0
INV-20260608-S001-P009,2026-06-08,S001,P009,73,43.0
INV-20260608-S001-P010,2026-06-08,S001,P010,279,66.0
INV-20260608-S001-P011,2026-06-08,S001,P011,292,12.0
INV-20260608-S001-P012,2026-06-08,S001,P012,278,101.0
INV-20260608-S001-P013,2026-06-08,S001,P013,86,56.0
INV-20260608-S001-P014,2026-06-08,S001,P014,354,84.0
INV-20260608-S001-P015,2026-06-08,S001,P015,91,18.0
INV-20260608-S001-P016,2026-06-08,S001,P016,224,56.0
INV-20260608-S001-P017,2026-06-08,S001,P017,221,56.0
INV-20260608-S001-P018,2026-06-08,S001,P018,136,99.0
INV-20260608-S001-P019,2026-06-08,S001,P019,284,64.0
INV-20260608-S001-P020,2026-06-08,S001,P020,70,55.0
INV-20260608-S001-P021,2026-06-08,S001,P021,172,35.0
INV-20260608-S001-P022,2026-06-08,S001,P022,103,41.0
INV-20260608-S001-P023,2026-06-08,S001,P023,183,59.0
INV-20260608-S001-P024,2026-06-08,S001,P024,168,51.0
INV-20260608-S001-P025,2026-06-08,S001,P025,325,12.0
INV-20260608-S001-P026,2026-06-08,S001,P026,364,88.0
INV-20260608-S001-P027,2026-06-08,S001,P027,253,95.0
INV-20260608-S001-P028,2026-06-08,S001,P028,209,23.0
INV-20260608-S001-P029,2026-06-08,S001,P029,162,62.0
INV-20260608-S001-P030,2026-06-08,S001,P030,72,20.0
INV-20260608-S001-P031,2026-06-08,S001,P031,304,74.0
INV-20260608-S001-P032,2026-06-08,S001,P032,214,37.0
INV-20260608-S001-P033,2026-06-08,S001,P033,338,72.0
INV-20260608-S001-P034,2026-06-08,S001,P034,101,79.0
INV-20260608-S001-P035,2026-06-08,S001,P035,357,83.0
INV-20260608-S001-P036,2026-06-08,S001,P036,24,20.0
INV-20260608-S001-P037,2026-06-08,S001,P037,427,97.0
INV-20260608-S001-P038,2026-06-08,S001,P038,228,32.0
INV-20260608-S001-P039,2026-06-08,S001,P039,305,14.0
INV-20260608-S001-P040,2026-06-08,S001,P040,80,62.0
INV-20260608-S001-P041,2026-06-08,S001,P041,108,45.0
INV-20260608-S001-P042,2026-06-08,S001,P042,433,88.0
INV-20260608-S001-P043,2026-06-08,S001,P043,130,86.0
INV-20260608-S001-P044,2026-06-08,S001,P044,83,40.0
INV-20260608-S001-P045,2026-06-08,S001,P045,223,100.0
INV-20260608-S001-P046,2026-06-08,S001,P046,188,37.0
INV-20260608-S001-P047,2026-06-08,S001,P047,289,59.0
INV-20260608-S001-P048,2026-06-08,S001,P048,133,34.0
INV-20260608-S001-P049,2026-06-08,S001,P049,485,98.0
INV-20260608-S001-P050,2026-06-08,S001,P050,60,26.0
INV-20260608-S002-P001,2026-06-08,S002,P001,98,57.0
INV-20260608-S002-P002,2026-06-08,S002,P002,107,41.0
INV-20260608-S002-P003,2026-06-08,S002,P003,64,24.0
INV-20260608-S002-P004,2026-06-08,S002,P004,400,20.0
INV-20260608-S002-P005,2026-06-08,S002,P005,148,66.0
INV-20260608-S002-P006,2026-06-08,S002,P006,97,26.0
INV-20260608-S002-P007,2026-06-08,S002,P007,227,97.0
INV-20260608-S002-P008,2026-06-08,S002,P008,252,65.0
INV-20260608-S002-P009,2026-06-08,S002,P009,158,43.0
INV-20260608-S002-P010,2026-06-08,S002,P010,186,66.0
INV-20260608-S002-P011,2026-06-08,S002,P011,66,12.0
INV-20260608-S002-P012,2026-06-08,S002,P012,375,101.0
INV-20260608-S002-P013,2026-06-08,S002,P013,63,56.0
INV-20260608-S002-P014,2026-06-08,S002,P014,351,84.0
INV-20260608-S002-P015,2026-06-08,S002,P015,65,18.0
INV-20260608-S002-P016,2026-06-08,S002,P016,194,56.0
INV-20260608-S002-P017,2026-06-08,S002,P017,75,56.0
INV-20260608-S002-P018,2026-06-08,S002,P018,344,99.0
INV-20260608-S002-P019,2026-06-08,S002,P019,314,64.0
INV-20260608-S002-P020,2026-06-08,S002,P020,141,55.0
INV-20260608-S002-P021,2026-06-08,S002,P021,176,35.0
INV-20260608-S002-P022,2026-06-08,S002,P022,77,41.0
INV-20260608-S002-P023,2026-06-08,S002,P023,237,59.0
INV-20260608-S002-P024,2026-06-08,S002,P024,186,51.0
INV-20260608-S002-P025,2026-06-08,S002,P025,151,12.0
INV-20260608-S002-P026,2026-06-08,S002,P026,321,88.0
INV-20260608-S002-P027,2026-06-08,S002,P027,194,95.0
INV-20260608-S002-P028,2026-06-08,S002,P028,217,23.0
INV-20260608-S002-P029,2026-06-08,S002,P029,240,62.0
INV-20260608-S002-P030,2026-06-08,S002,P030,206,20.0
INV-20260608-S002-P031,2026-06-08,S002,P031,281,74.0
INV-20260608-S002-P032,2026-06-08,S002,P032,143,37.0
INV-20260608-S002-P033,2026-06-08,S002,P033,227,72.0
INV-20260608-S002-P034,2026-06-08,S002,P034,298,79.0
INV-20260608-S002-P035,2026-06-08,S002,P035,394,83.0
INV-20260608-S002-P036,2026-06-08,S002,P036,69,20.0
INV-20260608-S002-P037,2026-06-08,S002,P037,100,97.0
INV-20260608-S002-P038,2026-06-08,S002,P038,181,32.0
INV-20260608-S002-P039,2026-06-08,S002,P039,19,14.0
INV-20260608-S002-P040,2026-06-08,S002,P040,110,62.0
INV-20260608-S002-P041,2026-06-08,S002,P041,148,45.0
INV-20260608-S002-P042,2026-06-08,S002,P042,417,88.0
INV-20260608-S002-P043,2026-06-08,S002,P043,310,86.0
INV-20260608-S002-P044,2026-06-08,S002,P044,193,40.0
INV-20260608-S002-P045,2026-06-08,S002,P045,460,100.0
INV-20260608-S002-P046,2026-06-08,S002,P046,96,37.0
INV-20260608-S002-P047,2026-06-08,S002,P047,74,59.0
INV-20260608-S002-P048,2026-06-08,S002,P048,187,34.0
INV-20260608-S002-P049,2026-06-08,S002,P049,486,98.0
INV-20260608-S002-P050,2026-06-08,S002,P050,119,26.0
INV-20260608-S003-P001,2026-06-08,S003,P001,177,57.0
INV-20260608-S003-P002,2026-06-08,S003,P002,223,41.0
INV-20260608-S003-P003,2026-06-08,S003,P003,135,24.0
INV-20260608-S003-P004,2026-06-08,S003,P004,64,20.0
INV-20260608-S003-P005,2026-06-08,S003,P005,283,66.0
INV-20260608-S003-P006,2026-06-08,S003,P006,173,26.0
INV-20260608-S003-P007,2026-06-08,S003,P007,130,97.0
INV-20260608-S003-P008,2026-06-08,S003,P008,304,65.0
INV-20260608-S003-P009,2026-06-08,S003,P009,197,43.0
INV-20260608-S003-P010,2026-06-08,S003,P010,105,66.0
INV-20260608-S003-P011,2026-06-08,S003,P011,279,12.0
INV-20260608-S003-P012,2026-06-08,S003,P012,498,101.0
INV-20260608-S003-P013,2026-06-08,S003,P013,123,56.0
INV-20260608-S003-P014,2026-06-08,S003,P014,268,84.0
INV-20260608-S003-P015,2026-06-08,S003,P015,33,18.0
INV-20260608-S003-P016,2026-06-08,S003,P016,190,56.0
INV-20260608-S003-P017,2026-06-08,S003,P017,127,56.0
INV-20260608-S003-P018,2026-06-08,S003,P018,300,99.0
INV-20260608-S003-P019,2026-06-08,S003,P019,131,64.0
INV-20260608-S003-P020,2026-06-08,S003,P020,177,55.0
INV-20260608-S003-P021,2026-06-08,S003,P021,179,35.0
INV-20260608-S003-P022,2026-06-08,S003,P022,193,41.0
INV-20260608-S003-P023,2026-06-08,S003,P023,246,59.0
INV-20260608-S003-P024,2026-06-08,S003,P024,248,51.0
INV-20260608-S003-P025,2026-06-08,S003,P025,256,12.0
INV-20260608-S003-P026,2026-06-08,S003,P026,340,88.0
INV-20260608-S003-P027,2026-06-08,S003,P027,362,95.0
INV-20260608-S003-P028,2026-06-08,S003,P028,105,23.0
INV-20260608-S003-P029,2026-06-08,S003,P029,292,62.0
INV-20260608-S003-P030,2026-06-08,S003,P030,49,20.0
INV-20260608-S003-P031,2026-06-08,S003,P031,192,74.0
INV-20260608-S003-P032,2026-06-08,S003,P032,207,37.0
INV-20260608-S003-P033,2026-06-08,S003,P033,212,72.0
INV-20260608-S003-P034,2026-06-08,S003,P034,371,79.0
INV-20260608-S003-P035,2026-06-08,S003,P035,249,83.0
INV-20260608-S003-P036,2026-06-08,S003,P036,80,20.0
INV-20260608-S003-P037,2026-06-08,S003,P037,216,97.0
INV-20260608-S003-P038,2026-06-08,S003,P038,127,32.0
